out:Speech Transmission Index_1,out:Speech Transmission Index_2,out:Speech Transmission Index_3
0.592106,0.641856,0.650695
0.589307,0.638326,0.647326
0.578908,0.629531,0.638382
0.579692,0.6292,0.638078
0.589398,0.639134,0.648123
0.571915,0.622178,0.630768
0.585809,0.636057,0.644847
0.584548,0.634887,0.643689
0.584054,0.635642,0.644522
0.5864,0.637104,0.645871
0.592407,0.641948,0.650908
0.589895,0.638925,0.647822
0.593403,0.642397,0.651318
0.590461,0.641005,0.649858
0.582272,0.632484,0.641378
0.584607,0.634338,0.643002
0.59076,0.640761,0.649618
0.583198,0.633266,0.641997
0.585212,0.632807,0.641792
0.594153,0.643651,0.652419
0.581342,0.63096,0.63967
0.583242,0.632032,0.640898
0.591334,0.639796,0.648714
0.58593,0.635017,0.643869
0.593303,0.643529,0.652434
0.590254,0.640403,0.649302
0.593618,0.641131,0.650094
0.591195,0.640444,0.649289
0.584336,0.631291,0.639987
0.582297,0.629644,0.638289
0.588213,0.635142,0.643923
0.585483,0.632989,0.641867
0.59275,0.641108,0.650065
0.592615,0.641751,0.65071
0.592925,0.639523,0.648326
0.602412,0.647842,0.656719
0.602249,0.648027,0.656806
0.602267,0.646292,0.655236
0.598951,0.643395,0.652048
0.594739,0.641584,0.650137
0.582916,0.630351,0.639157
0.581201,0.630079,0.638869
0.605764,0.650848,0.659787
0.611559,0.655009,0.663951
0.629368,0.67029,0.679414
0.646068,0.686751,0.696006
0.628862,0.670657,0.67969
0.613065,0.656588,0.665514
0.595673,0.640976,0.649885
0.592147,0.639374,0.648194
0.606334,0.650191,0.659138
0.634342,0.675674,0.684766
0.682592,0.718985,0.728556
0.729846,0.762826,0.773253
0.684835,0.721566,0.731096
0.630409,0.670871,0.680022
0.605144,0.649851,0.658899
0.603477,0.65027,0.659279
0.612638,0.656446,0.665209
0.646502,0.686628,0.69587
0.726506,0.759471,0.769631
0.810674,0.834068,0.846136
0.726212,0.759085,0.769282
0.645848,0.686503,0.695726
0.610583,0.653447,0.662481
0.604651,0.650964,0.659922
0.611071,0.655269,0.66431
0.637809,0.678392,0.687613
0.691746,0.728773,0.738525
0.732334,0.765862,0.776287
0.690277,0.727374,0.737064
0.632134,0.673401,0.68249
0.602734,0.648,0.656644
0.597452,0.644578,0.653271
0.607336,0.652334,0.66145
0.61859,0.662307,0.671237
0.638239,0.680033,0.689253
0.646833,0.687764,0.697012
0.63927,0.681161,0.690442
0.614471,0.658021,0.667065
0.603581,0.649408,0.658323
0.597603,0.645522,0.654366
0.605155,0.649992,0.659097
0.602343,0.647788,0.656697
0.610946,0.655389,0.664366
0.606054,0.650032,0.659011
0.605906,0.651167,0.660102
0.601063,0.646446,0.655378
0.604143,0.650722,0.659843
0.600284,0.647306,0.656444
0.600031,0.6472,0.656201
0.594188,0.640934,0.650013
0.595734,0.642417,0.651191
0.601553,0.646793,0.655804
0.595798,0.642222,0.651167
0.592235,0.639657,0.648594
0.594334,0.64111,0.650172
0.599979,0.647945,0.656934
0.587271,0.635634,0.644389
0.589607,0.637653,0.646432
0.596972,0.645285,0.654045
0.588714,0.637066,0.645875
0.591807,0.639634,0.648457
0.589272,0.638236,0.647121
0.593539,0.642721,0.651496
0.58899,0.637125,0.645997
0.581942,0.63281,0.64149
0.584697,0.635542,0.644363
0.581585,0.631776,0.640752
0.588129,0.638191,0.647096
0.585496,0.635647,0.644614
0.587094,0.636721,0.645568
0.594398,0.644439,0.653385
0.585888,0.635866,0.644764
0.585856,0.635911,0.644985
0.583927,0.63388,0.642934
0.588807,0.638597,0.647603
0.587492,0.63759,0.646521
0.576494,0.627771,0.63618
0.583708,0.633528,0.642322
0.57968,0.629608,0.638214
0.587288,0.637029,0.645858
0.587096,0.636239,0.645252
0.59253,0.641993,0.650962
0.587473,0.636731,0.645646
0.58199,0.630729,0.639553
0.582245,0.631103,0.639789
0.586296,0.635362,0.644162
0.580523,0.629604,0.638284
0.588268,0.636368,0.645158
0.586717,0.636135,0.64497
0.587942,0.636828,0.645614
0.592413,0.640728,0.649547
0.590672,0.637855,0.646586
0.587021,0.634315,0.642969
0.587043,0.635085,0.643942
0.59352,0.64143,0.650313
0.594249,0.642339,0.651334
0.587583,0.636394,0.645183
0.587734,0.63518,0.643964
0.593101,0.639886,0.648716
0.595232,0.640705,0.649424
0.59926,0.643984,0.652815
0.59903,0.644523,0.653233
0.595479,0.641833,0.650624
0.594051,0.640953,0.649883
0.598983,0.645919,0.654697
0.597394,0.643225,0.652178
0.606551,0.650169,0.659149
0.630939,0.67208,0.680973
0.637779,0.678831,0.687841
0.63167,0.673435,0.682498
0.613347,0.658351,0.667103
0.5998,0.645088,0.654031
0.59029,0.637126,0.645771
0.61022,0.655166,0.664024
0.634323,0.676628,0.68579
0.688576,0.724992,0.734662
0.730224,0.763751,0.774107
0.686463,0.723047,0.732668
0.631573,0.673182,0.682282
0.609661,0.653737,0.662785
0.600729,0.646625,0.65551
0.608932,0.65271,0.661659
0.64805,0.688132,0.697294
0.728779,0.762023,0.772359
0.812141,0.835273,0.847475
0.729617,0.762633,0.773096
0.645934,0.685849,0.694963
0.610283,0.654263,0.663169
0.594314,0.63977,0.648578
0.607535,0.651654,0.6608
0.634149,0.676266,0.685273
0.685635,0.722222,0.731862
0.733602,0.767415,0.777754
0.689323,0.726146,0.735763
0.633019,0.674779,0.683777
0.613492,0.657676,0.666843
0.599322,0.646601,0.65557
0.60011,0.645781,0.654675
0.610361,0.652723,0.661659
0.631143,0.672335,0.6815
0.645848,0.686323,0.695549
0.632412,0.673963,0.682998
0.6207,0.664398,0.673488
0.602945,0.648265,0.657279
0.594204,0.641319,0.650263
0.601339,0.647727,0.656696
0.605805,0.651089,0.660371
0.607762,0.652072,0.661196
0.61558,0.659225,0.668341
0.603698,0.64809,0.657112
0.603892,0.648483,0.657545
0.596952,0.642952,0.651968
0.593259,0.641745,0.650722
0.596632,0.64387,0.652879
0.591717,0.638352,0.647318
0.601426,0.647871,0.657018
0.590797,0.636126,0.644993
0.597718,0.643537,0.652484
0.599618,0.64619,0.655296
0.599719,0.646368,0.655371
0.586774,0.636139,0.644842
0.589845,0.638117,0.647089
0.590632,0.638066,0.647003
0.590048,0.637636,0.646508
0.591349,0.639311,0.648029
0.587008,0.634079,0.643033
0.590619,0.639149,0.647991
0.59291,0.640361,0.649245
0.577972,0.628756,0.637569
0.588779,0.640032,0.648793
0.577497,0.628766,0.637408
0.584256,0.635268,0.644147
0.584297,0.635478,0.644129
0.583845,0.634963,0.643855
0.590678,0.640063,0.648886
0.58755,0.637513,0.646433
0.589453,0.639779,0.64867
0.586065,0.637344,0.645985
0.591162,0.640902,0.649874
0.589748,0.639758,0.648763
0.580857,0.63132,0.640054
0.585481,0.633566,0.642487
0.583284,0.633121,0.641997
0.5868,0.636912,0.645823
0.585325,0.635179,0.644059
0.588694,0.638687,0.647537
0.585765,0.634442,0.643531
0.589455,0.638398,0.647339
0.594139,0.643108,0.65186
0.584634,0.633341,0.64221
0.58546,0.633748,0.642404
0.589868,0.638416,0.6473
0.581923,0.630734,0.639603
0.582151,0.630902,0.639833
0.585509,0.634723,0.64365
0.585315,0.63289,0.641647
0.593558,0.640985,0.649887
0.591568,0.63869,0.647644
0.584857,0.631375,0.640284
0.588763,0.636112,0.644978
0.583982,0.63391,0.642835
0.58896,0.637655,0.646472
0.592619,0.64067,0.649457
0.597321,0.644045,0.652819
0.595324,0.640315,0.648955
0.606497,0.651314,0.660384
0.602865,0.647902,0.656764
0.597974,0.643236,0.652118
0.587782,0.635942,0.644777
0.595235,0.642931,0.651786
0.594287,0.640123,0.648912
0.60882,0.652467,0.66133
0.628295,0.670032,0.678844
0.64528,0.685535,0.694725
0.634594,0.676385,0.685453
0.615301,0.658438,0.6675
0.588402,0.636803,0.645453
0.596038,0.642228,0.651194
0.605504,0.649551,0.658593
0.629484,0.670621,0.679715
0.685656,0.72235,0.731913
0.727283,0.760523,0.770762
0.688559,0.725473,0.735135
0.635373,0.676591,0.685734
0.590069,0.637247,0.646066
0.593399,0.639844,0.648687
0.604517,0.648889,0.657682
0.649236,0.689712,0.699099
0.730578,0.763581,0.773883
0.807035,0.829969,0.841848
0.728591,0.761431,0.771646
0.652866,0.69318,0.702473
0.585202,0.633106,0.641817
0.598304,0.645167,0.654058
0.605927,0.650952,0.659929
0.633744,0.675318,0.68438
0.689897,0.727437,0.737176
0.728276,0.760828,0.771359
0.690135,0.726693,0.736372
0.641137,0.68291,0.69203
0.591267,0.638853,0.647667
0.59869,0.646276,0.65525
0.599365,0.644682,0.653503
0.617098,0.661008,0.670022
0.633282,0.674645,0.683761
0.644213,0.684233,0.693366
0.637025,0.677916,0.687205
0.623223,0.665669,0.674718
0.595653,0.643954,0.652957
0.599436,0.647135,0.65629
0.599647,0.64599,0.654824
0.596382,0.641402,0.650284
0.60769,0.652874,0.661662
0.616617,0.661235,0.670281
0.615165,0.659571,0.668556
0.60635,0.650852,0.659979
0.589131,0.63686,0.645807
0.597754,0.647032,0.656069
0.594129,0.642092,0.650905
0.594417,0.641139,0.650087
0.598391,0.643991,0.653074
0.600872,0.646872,0.655792
0.606594,0.653124,0.662246
0.602612,0.648166,0.65718
0.590915,0.639912,0.64883
0.582874,0.631825,0.640518
0.589179,0.637365,0.646349
0.587529,0.63671,0.645575
0.585005,0.633252,0.642023
0.595429,0.642906,0.651893
0.592363,0.639301,0.648171
0.592902,0.640052,0.648947
0.589132,0.640431,0.649393
0.586181,0.637064,0.645897
0.587384,0.639174,0.647978
0.586075,0.637225,0.645873
0.58282,0.633255,0.641971
0.588296,0.638014,0.64695
0.588757,0.637995,0.64685
0.584219,0.633444,0.642304
0.586362,0.637234,0.646158
0.586102,0.635919,0.644719
0.580439,0.63084,0.639677
0.581886,0.631686,0.640439
0.585223,0.635449,0.644169
0.585822,0.635243,0.64398
0.586697,0.636422,0.645214
0.59189,0.641294,0.650225
0.583376,0.633698,0.642552
0.579301,0.629992,0.638839
0.584,0.633301,0.642098
0.592212,0.641772,0.650665
0.586341,0.635355,0.643992
0.589913,0.637263,0.646302
0.589038,0.637212,0.646058
0.589356,0.636998,0.645877
0.585926,0.636279,0.645088
0.586175,0.635391,0.644219
0.589441,0.637891,0.646859
0.587258,0.636121,0.644985
0.5885,0.636396,0.645257
0.582778,0.630025,0.638458
0.595691,0.64273,0.651653
0.596384,0.64274,0.651653
0.57851,0.628784,0.637357
0.59304,0.641705,0.650699
0.584564,0.633015,0.64189
0.590809,0.638154,0.647192
0.59224,0.638313,0.647075
0.604501,0.64817,0.657148
0.601347,0.645451,0.654191
0.607402,0.651852,0.660749
0.589256,0.63782,0.646659
0.593253,0.641833,0.650696
0.584565,0.632041,0.640965
0.597855,0.643482,0.652497
0.610686,0.654683,0.663564
0.631526,0.672378,0.681508
0.648545,0.688755,0.697987
0.635217,0.676686,0.68575
0.587696,0.635394,0.644303
0.592602,0.640393,0.649206
0.595698,0.642004,0.650834
0.602687,0.647325,0.656206
0.635038,0.676023,0.68522
0.685908,0.721865,0.731655
0.728363,0.761196,0.7715
0.687283,0.723396,0.733041
0.593361,0.642009,0.650982
0.5947,0.642249,0.651301
0.601421,0.647594,0.656791
0.611278,0.655036,0.664084
0.64833,0.688341,0.697522
0.731349,0.764272,0.774664
0.81357,0.836599,0.848902
0.73171,0.764094,0.774617
0.582338,0.630674,0.639509
0.586778,0.634402,0.642992
0.594612,0.641577,0.650458
0.601596,0.645994,0.654884
0.634019,0.675763,0.684916
0.684522,0.720563,0.730125
0.730719,0.763666,0.774004
0.69216,0.728329,0.738078
0.593851,0.641899,0.650995
0.594211,0.642421,0.651374
0.592962,0.639409,0.648388
0.607454,0.653015,0.661994
0.617804,0.660662,0.669706
0.636427,0.677861,0.68687
0.648275,0.68794,0.697221
0.637003,0.677593,0.686749
0.588197,0.636825,0.645823
0.590261,0.639158,0.64811
0.596879,0.643867,0.652844
0.597704,0.644384,0.653404
0.603093,0.648757,0.657577
0.615575,0.659863,0.669108
0.610448,0.653901,0.662807
0.604897,0.648402,0.657287
0.592409,0.640597,0.649486
0.591691,0.640831,0.64976
0.595553,0.644244,0.653162
0.593349,0.639798,0.648716
0.60008,0.646722,0.655605
0.603838,0.649893,0.658914
0.604283,0.6493,0.658419
0.601416,0.646866,0.655839
0.589935,0.639803,0.648615
0.592075,0.6407,0.649603
0.592813,0.642002,0.650787
0.588626,0.638554,0.647328
0.59855,0.646222,0.655268
0.59518,0.641994,0.650916
0.596439,0.643908,0.652666
0.596809,0.644082,0.653139
0.578836,0.632818,0.641424
0.573122,0.626608,0.635076
0.588011,0.641693,0.65041
0.582367,0.636291,0.644954
0.575567,0.629413,0.637616
0.580812,0.633578,0.642301
0.58443,0.636156,0.64496
0.581481,0.633237,0.641775
0.581934,0.634294,0.643041
0.578055,0.630752,0.639277
0.581915,0.633645,0.642511
0.57968,0.63202,0.640631
0.591471,0.643165,0.652058
0.591027,0.642533,0.651349
0.581273,0.633189,0.641794
0.587586,0.638735,0.647661
0.585492,0.637863,0.646602
0.584513,0.63664,0.645414
0.581428,0.633297,0.642128
0.589808,0.641311,0.650333
0.588797,0.63942,0.648349
0.579225,0.629097,0.637789
0.579627,0.630611,0.639318
0.591489,0.640747,0.649757
0.587369,0.640236,0.648885
0.583682,0.634623,0.64352
0.583475,0.635054,0.643613
0.580229,0.63128,0.640047
0.587392,0.637643,0.646558
0.586305,0.635224,0.643931
0.595169,0.643464,0.652385
0.594167,0.642598,0.651517
0.583547,0.635819,0.644453
0.58667,0.638869,0.64763
0.581575,0.633136,0.641729
0.581138,0.631974,0.640555
0.587861,0.636237,0.64515
0.598331,0.645773,0.654556
0.597844,0.643691,0.652462
0.609219,0.654923,0.663839
0.584861,0.636872,0.645714
0.588641,0.639375,0.648125
0.591206,0.64078,0.649753
0.588445,0.637089,0.646023
0.598147,0.645679,0.654496
0.613979,0.659042,0.668048
0.636077,0.67844,0.687676
0.649257,0.689846,0.69926
0.59106,0.641879,0.650844
0.598084,0.648704,0.657676
0.591686,0.641897,0.650484
0.598147,0.64548,0.654521
0.610837,0.657311,0.666179
0.638831,0.6817,0.690757
0.695566,0.732803,0.742859
0.733035,0.766207,0.776718
0.589534,0.640642,0.649486
0.591128,0.641494,0.650386
0.593666,0.642255,0.651045
0.59144,0.640106,0.648813
0.613232,0.658322,0.667457
0.651859,0.692524,0.702117
0.735351,0.768964,0.779391
0.818982,0.842678,0.855196
0.584666,0.634612,0.643312
0.590421,0.641345,0.650023
0.588586,0.638709,0.647383
0.589517,0.638097,0.646868
0.611213,0.656778,0.665721
0.635408,0.67808,0.687011
0.698239,0.73618,0.745892
0.738878,0.772806,0.783452
0.585679,0.637419,0.64599
0.595291,0.646346,0.655034
0.588311,0.637628,0.646453
0.597617,0.646742,0.655625
0.603307,0.649319,0.658296
0.615933,0.660684,0.669642
0.640176,0.681889,0.691282
0.649754,0.690479,0.699701
0.58399,0.635642,0.644359
0.590527,0.641014,0.650029
0.583952,0.633678,0.642538
0.588257,0.637842,0.646792
0.59889,0.646558,0.655524
0.604232,0.651462,0.66033
0.612155,0.658107,0.667062
0.618381,0.663611,0.672621
0.593042,0.644724,0.653537
0.579884,0.630773,0.639392
0.591163,0.641255,0.649949
0.586412,0.636751,0.645518
0.603843,0.652247,0.661354
0.599202,0.647108,0.656145
0.597934,0.645525,0.654431
0.603716,0.649928,0.658828
0.582155,0.634398,0.643053
0.59351,0.645279,0.654213
0.592456,0.642939,0.651957
0.59231,0.643726,0.652442
0.589734,0.639759,0.648654
0.589277,0.638362,0.647199
0.590677,0.63978,0.648553
0.589295,0.637462,0.646405
0.581438,0.634921,0.643637
0.578268,0.632793,0.641408
0.572219,0.629707,0.637719
0.577141,0.633658,0.64192
0.575562,0.632677,0.64095
0.57266,0.629559,0.637686
0.571161,0.627875,0.636128
0.58294,0.640968,0.649278
0.578078,0.633153,0.641691
0.576551,0.631854,0.640102
0.58147,0.636194,0.644724
0.576672,0.632332,0.64073
0.571294,0.628321,0.63637
0.579253,0.635498,0.643717
0.57348,0.630908,0.639085
0.570919,0.628083,0.636327
0.580444,0.634316,0.642702
0.572383,0.62649,0.634926
0.572004,0.627106,0.635502
0.570766,0.626323,0.634645
0.576228,0.632155,0.640415
0.574577,0.631061,0.639274
0.578257,0.63442,0.6429
0.574701,0.631228,0.639435
0.577779,0.631227,0.639485
0.580112,0.633163,0.641601
0.570493,0.624432,0.632621
0.579196,0.633346,0.641671
0.573904,0.62836,0.636854
0.57231,0.628646,0.636901
0.573161,0.629682,0.637911
0.576781,0.63418,0.642475
0.592201,0.641131,0.649973
0.591173,0.642462,0.651016
0.577005,0.629206,0.637583
0.572689,0.625297,0.633643
0.587115,0.640903,0.649576
0.584825,0.639682,0.648349
0.582238,0.637828,0.646499
0.574988,0.631348,0.639467
0.61058,0.657941,0.666889
0.6018,0.650519,0.65923
0.591732,0.642316,0.650765
0.592209,0.643432,0.65194
0.583163,0.635076,0.643711
0.578807,0.632296,0.6408
0.568846,0.623038,0.631339
0.582242,0.636111,0.644717
0.663309,0.7067,0.716375
0.644274,0.689122,0.698454
0.622019,0.669453,0.678448
0.598938,0.648693,0.657432
0.586278,0.637794,0.646296
0.587581,0.639597,0.64818
0.587124,0.639586,0.648395
0.578941,0.632064,0.640769
0.747862,0.782941,0.793972
0.699585,0.737679,0.747656
0.646888,0.691517,0.700971
0.612485,0.660302,0.669491
0.598701,0.64957,0.658232
0.591014,0.642386,0.651263
0.586426,0.638767,0.647657
0.580457,0.634709,0.643038
0.829875,0.854096,0.867323
0.748603,0.783496,0.794666
0.661099,0.704147,0.713964
0.613254,0.660505,0.669356
0.595994,0.645306,0.654232
0.578934,0.630499,0.638785
0.586699,0.640141,0.648669
0.57761,0.631491,0.639754
0.744058,0.777869,0.788847
0.705439,0.744548,0.754766
0.645837,0.690069,0.699469
0.602725,0.650404,0.659183
0.595729,0.646687,0.655514
0.59193,0.644072,0.652987
0.584373,0.637691,0.646366
0.583873,0.637819,0.646277
0.664484,0.707287,0.716841
0.647025,0.690529,0.700032
0.624305,0.670497,0.679814
0.607825,0.656041,0.664918
0.596345,0.646116,0.655072
0.591477,0.64443,0.653338
0.582186,0.635958,0.644353
0.583944,0.638071,0.646598
0.6188,0.664879,0.674022
0.626627,0.674357,0.683549
0.616814,0.663486,0.67275
0.603219,0.652699,0.661705
0.606778,0.657731,0.66685
0.594263,0.646602,0.655466
0.585596,0.637897,0.64667
0.587431,0.641465,0.650112
0.600865,0.649595,0.658551
0.602154,0.650807,0.659776
0.604636,0.654569,0.663714
0.596573,0.647045,0.655991
0.596501,0.647833,0.656731
0.588276,0.641108,0.649942
0.593291,0.646448,0.655298
0.585139,0.638072,0.646713
0.589552,0.640357,0.649128
0.590227,0.641332,0.650311
0.585654,0.636762,0.645538
0.585681,0.636193,0.644972
0.580544,0.632337,0.640974
0.58113,0.633142,0.641936
0.582485,0.634671,0.643537
0.5787,0.630692,0.639402
0.581906,0.631479,0.640345
0.587865,0.637848,0.646973
0.5809,0.630983,0.639786
0.585124,0.636372,0.645103
0.589796,0.641462,0.650253
0.582564,0.634092,0.64287
0.581148,0.63332,0.642041
0.58458,0.636428,0.645261
0.587523,0.636934,0.645826
0.579539,0.630247,0.639077
0.5859,0.635789,0.644667
0.585673,0.635297,0.644135
0.580671,0.631025,0.639798
0.590754,0.641745,0.650708
0.586872,0.63784,0.64665
0.583494,0.634795,0.643714
0.585591,0.634702,0.643482
0.58921,0.637336,0.646102
0.583297,0.63342,0.642142
0.580438,0.629504,0.638184
0.586106,0.636294,0.645051
0.58315,0.6337,0.642538
0.58758,0.638599,0.647433
0.579113,0.630321,0.638903
0.59204,0.639093,0.647947
0.591566,0.638851,0.6477
0.593296,0.640538,0.649492
0.582338,0.630543,0.639253
0.585795,0.634603,0.643332
0.583092,0.632199,0.641007
0.584264,0.634257,0.642943
0.589373,0.640024,0.648915
0.604961,0.648848,0.657902
0.6113,0.654658,0.663715
0.597328,0.641618,0.650338
0.59937,0.644893,0.653796
0.586045,0.632647,0.641331
0.591738,0.639689,0.648683
0.591213,0.640626,0.649482
0.584355,0.63472,0.643642
0.636925,0.677491,0.686537
0.646821,0.686482,0.695608
0.634696,0.675714,0.684851
0.614513,0.657728,0.666731
0.600515,0.645984,0.654748
0.597783,0.645278,0.654298
0.5933,0.640481,0.64936
0.591562,0.641563,0.650358
0.690083,0.725692,0.735553
0.732801,0.765437,0.775957
0.685647,0.720982,0.730673
0.637524,0.678583,0.68769
0.607029,0.651425,0.660176
0.600359,0.647566,0.656424
0.591643,0.639847,0.648604
0.594107,0.642797,0.651986
0.73683,0.769712,0.780217
0.813385,0.836763,0.848821
0.730243,0.762793,0.773146
0.649568,0.689722,0.698882
0.610471,0.654831,0.663733
0.596315,0.641878,0.650732
0.589376,0.637176,0.645938
0.590373,0.639075,0.647986
0.691575,0.727163,0.737009
